192.168.65.1 - - [07/Sep/2025:19:38:42 +0200] "GET /assets/index-2X11ap-S.js HTTP/1.1" 200 105710 "https://localhost:8443/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:38:42 +0200] "GET /fortytwo.png HTTP/1.1" 200 31251 "https://localhost:8443/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:38:42 +0200] "GET /background.jpg HTTP/1.1" 200 2795847 "https://localhost:8443/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:38:43 +0200] "GET /favicon.ico HTTP/1.1" 200 566 "https://localhost:8443/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:38:52 +0200] "GET /favicon.ico HTTP/1.1" 200 566 "https://localhost:8443/register" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:39:10 +0200] "POST /api/auth/register HTTP/1.1" 200 632 "https://localhost:8443/register" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:39:10 +0200] "GET /favicon.ico HTTP/1.1" 200 566 "https://localhost:8443/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:39:11 +0200] "POST /api/auth/validate-token HTTP/1.1" 200 237 "https://localhost:8443/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:39:11 +0200] "POST /api/auth/validate-token HTTP/1.1" 200 237 "https://localhost:8443/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:39:11 +0200] "POST /api/auth/validate-token HTTP/1.1" 200 237 "https://localhost:8443/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
